url,name,height,weight,reach,stance,dob
http://ufcstats.com/fighter-details/d3fa5c5955397532,Grigory Popov,5.583333333,135,68,Switch,4/18/1984
http://ufcstats.com/fighter-details/87aa9fb63d6b51a1,Zabit Magomedsharipov,6.083333333,145,73,Orthodox,3/1/1991
http://ufcstats.com/fighter-details/9b7694d064a8a0ad,Rustam Khabilov,5.666666667,155,73,Orthodox,11/4/1986
http://ufcstats.com/fighter-details/1ddb480b601cefb1,Chance Rencountre,6.166666667,170,75,Southpaw,12/31/1986
http://ufcstats.com/fighter-details/0b31f87be71ebbb1,Ben Askren,5.916666667,170,73,Orthodox,7/18/1984
http://ufcstats.com/fighter-details/31a13532e724ca2b,Stevie Ray,5.833333333,155,70,Southpaw,3/25/1990
http://ufcstats.com/fighter-details/c17041f1bb5768d8,Alex White,6,155,71,Southpaw,10/22/1988
http://ufcstats.com/fighter-details/e76d9f656ceb82ab,Aleksandra Albu,5.166666667,115,63,Orthodox,7/14/1990
http://ufcstats.com/fighter-details/2dc1bc1a02961656,Manny Bermudez,5.833333333,145,71,Orthodox,7/16/1994
http://ufcstats.com/fighter-details/c5af5750e8bae4f0,Kyle Bochniak,5.583333333,145,70,Orthodox,2/5/1987
http://ufcstats.com/fighter-details/f86cb5f25d545e0e,Daniel Spitz,6.583333333,245,82,Orthodox,7/31/1990
http://ufcstats.com/fighter-details/98e946879ba20c0f,Boston Salmon,5.75,135,69,Southpaw,11/20/1990
http://ufcstats.com/fighter-details/3bad7ef643840f67,Joe Lauzon,5.833333333,155,71,Orthodox,5/22/1984
http://ufcstats.com/fighter-details/c487223b0289bda9,Hector Aldana,5.916666667,170,72,Orthodox,8/17/1988
http://ufcstats.com/fighter-details/e7f51d9f9e9259e7,Thomas Gifford,6.083333333,155,75,Orthodox,7/26/1992
http://ufcstats.com/fighter-details/f923e012414c883e,Lauren Mueller,5.416666667,125,67,Orthodox,11/15/1991
http://ufcstats.com/fighter-details/6256b2b1562cb8e1,James Vick,6.25,155,76,Orthodox,2/23/1987
http://ufcstats.com/fighter-details/1fc64507a0cb38cf,Rostem Akman,5.833333333,170,72,Switch,12/19/1991
http://ufcstats.com/fighter-details/6e7506127408aa9e,Nadia Kassem,5.416666667,125,66,Southpaw,11/15/1995
http://ufcstats.com/fighter-details/4c288a2b250bb576,Luke Jumeau,5.916666667,170,72,Orthodox,2/12/1988
http://ufcstats.com/fighter-details/f97c5433c77522d3,Nohelin Hernandez,5.833333333,135,71,Orthodox,3/1/1994
http://ufcstats.com/fighter-details/c3f6db17cea09ca7,Danilo Belluardo,6,155,74,Southpaw,7/21/1994
http://ufcstats.com/fighter-details/aec185309b4843d0,Siyar Bahadurzada,5.916666667,170,73,Orthodox,4/17/1984
http://ufcstats.com/fighter-details/9c44f290f5726d95,Martin Bravo,5.666666667,145,71,Southpaw,9/21/1993
http://ufcstats.com/fighter-details/edd02825c29028fe,Marco Polo Reyes,5.916666667,155,71,Orthodox,11/7/1984
http://ufcstats.com/fighter-details/72e5e5a6edfa8223,Marcos Mariano,6.083333333,155,76,Switch,10/12/1986
http://ufcstats.com/fighter-details/225def29ecfe0fc1,Carlos Huachin,5.333333333,135,67,Southpaw,6/4/1996
http://ufcstats.com/fighter-details/de75d1c45a39e221,Sergio Pettis,5.5,125,69,Orthodox,8/18/1993
http://ufcstats.com/fighter-details/bda04c573563cc2e,Todd Duffee,6.25,260,78,Orthodox,12/6/1985
http://ufcstats.com/fighter-details/873626e5547b5235,Kyle Prepolec,5.833333333,170,70,Southpaw,8/30/1989
http://ufcstats.com/fighter-details/35e1f9984ed64206,Ryan MacDonald,5.916666667,135,71,Switch,3/18/1993
http://ufcstats.com/fighter-details/8f4eeaf7a0df7c1a,Teemu Packalen,6.083333333,155,75,Orthodox,5/22/1987
http://ufcstats.com/fighter-details/8f5c8850b2484173,Mairbek Taisumov,5.75,155,73,Orthodox,8/8/1988
http://ufcstats.com/fighter-details/49858bf46dabf6fb,Nordine Taleb,6.083333333,170,74,Orthodox,6/10/1981
http://ufcstats.com/fighter-details/68c7ad953455c73f,Don Madge,6,155,72,Southpaw,11/12/1990
http://ufcstats.com/fighter-details/714e1e0681ddb703,Derrick Krantz,5.833333333,170,72,Orthodox,1/13/1988
http://ufcstats.com/fighter-details/d0e50a3d1b250708,Andre Soukhamthath,5.75,135,70,Orthodox,10/23/1988
http://ufcstats.com/fighter-details/411539901068522f,Jodie Esquibel,5.083333333,115,64,Orthodox,5/7/1986
http://ufcstats.com/fighter-details/d76ad9a08c4408ff,Bobby Moffett,5.833333333,145,73,Orthodox,6/1/1990
http://ufcstats.com/fighter-details/2c2caf2f2bab9df5,Humberto Bandenay,5.916666667,145,71,Southpaw,9/4/1994
http://ufcstats.com/fighter-details/51a0c09cbe9b8472,Liz Carmouche,5.5,125,66,Orthodox,2/19/1984
http://ufcstats.com/fighter-details/cbf1c7ba5408a66f,Salim Touahri,5.833333333,170,72,Orthodox,9/28/1989
http://ufcstats.com/fighter-details/55ee431411ccf07a,Olivier Aubin-Mercier,5.75,155,70,Southpaw,2/23/1989
http://ufcstats.com/fighter-details/634bb0de2eb043b4,Cristiane Justino,5.666666667,145,68,Orthodox,7/9/1985
http://ufcstats.com/fighter-details/3fa7688bfe48a493,Yoshinori Horie,5.666666667,145,70,Orthodox,5/10/1995
http://ufcstats.com/fighter-details/bb61823f76361297,Kyle Stewart,6,170,76,Orthodox,1/31/1989
http://ufcstats.com/fighter-details/99bd87a300079ed9,Erik Koch,5.833333333,170,71,Southpaw,10/4/1988
http://ufcstats.com/fighter-details/1641ef250e9de19b,Sarah Frota,5.5,125,69,Southpaw,4/14/1987
http://ufcstats.com/fighter-details/7c9c6a884be167fe,Jin Soo Son,5.5,135,69,Orthodox,4/1/1993
http://ufcstats.com/fighter-details/dbc17725b887860a,Cezar Ferreira,6.083333333,185,78,Southpaw,2/15/1985
http://ufcstats.com/fighter-details/0d62719b1dcf7c40,Sheymon Moraes,5.666666667,145,72,Orthodox,10/11/1990
http://ufcstats.com/fighter-details/1de9ad94de18eeaf,Nicco Montano,5.416666667,135,65,Southpaw,12/16/1988
http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1,Gilbert Melendez,5.75,145,73,Orthodox,4/12/1982
http://ufcstats.com/fighter-details/c482c8605455a213,Junior Albini,6.25,264,74,Orthodox,3/15/1991
http://ufcstats.com/fighter-details/66e98b3bb5fc5250,Dan Moret,6,155,73,Southpaw,11/21/1986
http://ufcstats.com/fighter-details/b9664eae2ac75262,Eric Spicely,6.083333333,185,73,Orthodox,9/29/1986
http://ufcstats.com/fighter-details/a851c35f58199231,Syuri Kondo,5.333333333,115,66,Orthodox,2/8/1989
http://ufcstats.com/fighter-details/a9d6e047ce48ab63,Allen Crowder,6.25,245,76,Orthodox,11/8/1989
http://ufcstats.com/fighter-details/d6ead04919a894b1,Duda Santana,5.583333333,145,73,Orthodox,1/10/1996
http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e,Jimi Manuwa,6.083333333,205,79,Orthodox,2/18/1980
http://ufcstats.com/fighter-details/6e0e977beb909837,Sung Bin Jo,6,145,72,Orthodox,7/17/1992
http://ufcstats.com/fighter-details/b12a1d19ee383b7c,Tonya Evinger,5.583333333,135,70,Orthodox,6/4/1981
http://ufcstats.com/fighter-details/2816ced060a21be3,Nick Hein,5.5,155,66,Southpaw,4/24/1984
http://ufcstats.com/fighter-details/e51e5cb722bd47a8,Patrick Cummins,6.166666667,205,76,Orthodox,11/16/1980
http://ufcstats.com/fighter-details/f046d724d2a84ac5,Desmond Green,5.833333333,155,73,Southpaw,10/11/1989
http://ufcstats.com/fighter-details/5b2325cd70dbe2ea,Talita Bernardo,5.333333333,135,68,Orthodox,3/4/1987
http://ufcstats.com/fighter-details/73c7cfa551289285,BJ Penn,5.75,155,70,Orthodox,12/13/1978
http://ufcstats.com/fighter-details/b8592b4a383696cd,Mitch Gagnon,5.416666667,135,65,Southpaw,10/10/1984
http://ufcstats.com/fighter-details/7e511f8d842a109d,Arjan Bhullar,6.083333333,245,75,Orthodox,5/13/1986
http://ufcstats.com/fighter-details/34f88592c0ab7a54,Elias Theodorou,6.083333333,185,75,Orthodox,5/31/1988
http://ufcstats.com/fighter-details/c268b2cfebccf652,John Lineker,5.25,135,67,Orthodox,6/12/1990
http://ufcstats.com/fighter-details/e45cfa47f504033a,Jason Gonzalez,6.166666667,155,74,Southpaw,2/28/1990
http://ufcstats.com/fighter-details/75afb06215a07341,Dmitrii Smoliakov,6.166666667,253,74,Switch,8/5/1982
http://ufcstats.com/fighter-details/e70de1859b7ee78e,Sultan Aliev,5.916666667,170,74,Orthodox,9/17/1984
http://ufcstats.com/fighter-details/65ddc8a9ac4e8531,Keita Nakamura,5.916666667,170,73,Southpaw,5/22/1984
http://ufcstats.com/fighter-details/ac29d508d78384c9,Marcelo Golm,6.25,249,75,Orthodox,9/15/1992
http://ufcstats.com/fighter-details/f1928a52590c5532,Curtis Millender,6.166666667,170,76,Orthodox,12/1/1987
http://ufcstats.com/fighter-details/5aedf14771ca82d2,Wilson Reis,5.333333333,125,65,Southpaw,1/6/1985
http://ufcstats.com/fighter-details/d2c55d1d2e67773b,David Branch,6.083333333,185,78,Orthodox,9/26/1981
http://ufcstats.com/fighter-details/4f732e58ed907eff,Ross Pearson,5.666666667,155,69,Orthodox,9/26/1984
http://ufcstats.com/fighter-details/8f382b3baa954d2a,Jessica Aguilar,5.25,115,63,Orthodox,5/8/1982
http://ufcstats.com/fighter-details/25af5e832f17b474,Jesus Pinedo,5.833333333,155,,Southpaw,6/22/1996
http://ufcstats.com/fighter-details/ce1e867808ef5fce,Justin Willis,6.083333333,264,78,Southpaw,7/19/1987
http://ufcstats.com/fighter-details/a0c64f272b65d441,Eric Shelton,5.5,125,68,Orthodox,2/2/1991
http://ufcstats.com/fighter-details/c07efc18b231f170,Jordan Rinaldi,5.833333333,145,72,Orthodox,9/25/1987
http://ufcstats.com/fighter-details/c80095f6092271a7,Tim Boetsch,6,185,74,Orthodox,1/28/1981
http://ufcstats.com/fighter-details/47cd337b86b1af92,Zak Ottow,5.916666667,170,72,Orthodox,12/22/1986
http://ufcstats.com/fighter-details/198994b47f395af0,Carlo Pedersoli Jr.,5.916666667,170,75,Southpaw,6/8/1993
http://ufcstats.com/fighter-details/08e908ed6d18d6a0,Myles Jury,5.833333333,145,73,Orthodox,10/31/1988
http://ufcstats.com/fighter-details/0ff11cc094e887bc,Cain Velasquez,6.083333333,240,77,Orthodox,7/28/1982
http://ufcstats.com/fighter-details/bf0e700106d00e55,Austin Arnett,6,145,72,Orthodox,10/22/1991
http://ufcstats.com/fighter-details/2296125b6c362355,Wulijiburen,5.75,135,69,Orthodox,3/1/1989
http://ufcstats.com/fighter-details/88cd34d836b4ebcd,Teruto Ishihara,5.583333333,135,69,Southpaw,7/23/1991
http://ufcstats.com/fighter-details/2747c60e42d9d75f,David Teymur,5.75,155,73,Southpaw,5/1/1989
http://ufcstats.com/fighter-details/87f19d19f4cb73f8,Bibulatov Magomed,5.416666667,125,65,Orthodox,8/22/1988
http://ufcstats.com/fighter-details/f53c1f4ceeed8c08,Dustin Ortiz,5.416666667,125,65,Orthodox,12/25/1988
http://ufcstats.com/fighter-details/6f242453c91a5af0,Dennis Bermudez,5.5,155,66,Orthodox,12/13/1986
http://ufcstats.com/fighter-details/ef44e4ea9050f2ea,Te Edwards,5.666666667,155,72,Orthodox,9/11/1990
http://ufcstats.com/fighter-details/b5b684eac99ae0a3,Chad Mendes,5.5,145,66,Orthodox,5/1/1985
http://ufcstats.com/fighter-details/3ecd936bd8814108,Cat Zingano,5.5,145,68,Southpaw,7/1/1982
http://ufcstats.com/fighter-details/72ffecf712673af1,Adam Milstead,6.25,205,76,Orthodox,7/3/1987
http://ufcstats.com/fighter-details/e51ee8ded927fc51,Chris de la Rocha,6.25,250,80,Orthodox,5/15/1979
http://ufcstats.com/fighter-details/2fc7e9701642ca38,Matthew Lopez,5.583333333,135,69,Southpaw,1/21/1987
http://ufcstats.com/fighter-details/c03a5022f8439f2a,Chad Laprise,5.833333333,170,71,Orthodox,7/23/1986
http://ufcstats.com/fighter-details/840d2c82ea68b9aa,Ben Nguyen,5.416666667,125,65,Switch,8/3/1988
http://ufcstats.com/fighter-details/eef9b891edbd4604,Mark Hunt,5.833333333,265,72,Orthodox,3/23/1974
http://ufcstats.com/fighter-details/803bebcfb6d6f506,Alex Gorgees,6.166666667,155,74,Switch,8/11/1995
http://ufcstats.com/fighter-details/acff437707625fc7,Yushin Okami,6.166666667,170,75,Southpaw,7/21/1981
http://ufcstats.com/fighter-details/ac5a7400da3a9a41,Elias Garcia,5.416666667,125,67,Southpaw,9/13/1992
http://ufcstats.com/fighter-details/35faad160d346839,Mizuto Hirota,5.583333333,155,67,Orthodox,5/5/1981
http://ufcstats.com/fighter-details/18e8b7070228e728,Darrell Horcher,5.833333333,155,70,Southpaw,7/28/1987
http://ufcstats.com/fighter-details/34218661c44ed55d,Michel Batista,6.25,260,,Orthodox,4/20/1984
http://ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7,Ricky Rainey,6.083333333,170,77,Switch,6/29/1983
http://ufcstats.com/fighter-details/5ef0088c1b19beeb,Bryan Caraway,5.666666667,135,68,Orthodox,8/4/1984
http://ufcstats.com/fighter-details/78863e4a28204a6b,Justin Frazier,6,265,75,Southpaw,6/15/1989
http://ufcstats.com/fighter-details/d1528ac5675558b1,Rashad Coulter,5.916666667,205,76,Orthodox,11/27/1981
http://ufcstats.com/fighter-details/7c3c48cf54a2848e,Yuta Sasaki,5.833333333,125,71,Southpaw,10/7/1989
http://ufcstats.com/fighter-details/065eb44700e641a4,Devin Powell,6,155,73,Orthodox,3/1/1988
http://ufcstats.com/fighter-details/2fe9032955c2e013,Joseph Morales,5.5,125,69,Switch,8/22/1994
http://ufcstats.com/fighter-details/d4a31850a7457f1b,Amanda Cooper,5.25,115,64,Switch,10/22/1991
http://ufcstats.com/fighter-details/3956bdc8ab2e54b3,John Gunther,5.75,155,72,Orthodox,11/24/1985
http://ufcstats.com/fighter-details/b12fc8a41e82d3a2,Joby Sanchez,5.5,135,68,Orthodox,6/24/1991
http://ufcstats.com/fighter-details/efa1f6b42c86793c,Adam Wieczorek,6.416666667,250,81,Orthodox,2/5/1992
http://ufcstats.com/fighter-details/bb1a2cdad6ff34db,Jason Knight,5.833333333,145,71,Orthodox,7/14/1992
http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,Alex Garcia,5.75,170,72,Orthodox,7/14/1987
http://ufcstats.com/fighter-details/02f2a9702ba3d167,Artem Lobov,5.75,145,65,Southpaw,8/11/1986
http://ufcstats.com/fighter-details/51e86de150ee8be6,Thibault Gouti,5.833333333,155,72,Orthodox,2/27/1987
http://ufcstats.com/fighter-details/7d96bc577e5178b2,Gray Maynard,5.75,155,70,Orthodox,5/9/1979
http://ufcstats.com/fighter-details/4c7781da8c6cae93,Ryan LaFlare,6.083333333,170,74,Southpaw,10/1/1983
http://ufcstats.com/fighter-details/db1f2ed63b54b9a7,Hector Lombard,5.75,185,71,Southpaw,2/2/1978
http://ufcstats.com/fighter-details/cfb65863d5099327,Thales Leites,6.083333333,185,78,Orthodox,9/6/1981
http://ufcstats.com/fighter-details/e5bda12faabfc850,Luis Henrique,6.166666667,243,74,Orthodox,8/21/1993
http://ufcstats.com/fighter-details/26b63bc5c0c1f65d,Alex Chambers,5.25,115,63,Southpaw,10/25/1978
http://ufcstats.com/fighter-details/ba5e253af86db1a8,Terrion Ware,5.666666667,135,71,Orthodox,3/31/1986
http://ufcstats.com/fighter-details/0a95c474e61a6c44,Adam Yandiev,5.75,185,74,Orthodox,8/7/1988
http://ufcstats.com/fighter-details/99bcdf5eac39898f,Jordan Johnson,6.166666667,205,79,Orthodox,11/18/1988
http://ufcstats.com/fighter-details/231cae8b77fbbcc1,Khalid Murtazaliev,6,185,76,Orthodox,7/15/1993
http://ufcstats.com/fighter-details/633a45d131192ffe,Kajan Johnson,5.916666667,155,75,Orthodox,4/21/1984
http://ufcstats.com/fighter-details/5d7bdab5e03e3216,CB Dollaway,6.166666667,185,76,Orthodox,8/10/1983
http://ufcstats.com/fighter-details/3dd949593346dbc3,Craig White,6.166666667,170,76,Orthodox,7/1/1990
http://ufcstats.com/fighter-details/546f8599a63c29da,Robert Sanchez,5.5,125,66,Orthodox,3/5/1986
http://ufcstats.com/fighter-details/81d9df19e255b8b6,Jarred Brooks,5.25,125,62,Switch,5/2/1993
http://ufcstats.com/fighter-details/27b164b0d1833df0,Kalindra Faria,5.583333333,125,,Switch,7/23/1986
http://ufcstats.com/fighter-details/53ec9cb470e1a4ea,Jon Tuck,5.916666667,155,73,Orthodox,8/28/1984
http://ufcstats.com/fighter-details/990bd63726a577f8,Tim Williams,6.166666667,185,76,Orthodox,7/3/1986
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,Iuri Alcantara,5.75,135,71,Southpaw,8/4/1980
http://ufcstats.com/fighter-details/d81ac739417d7f53,Jake Ellenberger,5.75,170,71,Orthodox,3/28/1985
http://ufcstats.com/fighter-details/92437c6775b3f7d1,John Moraga,5.5,125,66,Orthodox,3/20/1984
http://ufcstats.com/fighter-details/6c7e25571490aa3b,George Sullivan,6,170,73,Orthodox,3/13/1981
http://ufcstats.com/fighter-details/b76c6268dc1d3c05,Danielle Taylor,5,115,60,Orthodox,10/25/1989
http://ufcstats.com/fighter-details/d2036f31c035e0d1,Jose Torres,5.333333333,125,65,Orthodox,8/2/1992
http://ufcstats.com/fighter-details/8a304bfd6bf04a57,Demetrious Johnson,5.25,125,66,Orthodox,8/13/1986
http://ufcstats.com/fighter-details/2aa49b3766a59bcd,Jordan Mein,6,170,73,Orthodox,10/10/1989
http://ufcstats.com/fighter-details/74d35fbc9c6a61bd,Alvaro Herrera Mendoza,6,155,74,Orthodox,5/14/1990
http://ufcstats.com/fighter-details/33a331684283900f,Eddie Alvarez,5.75,155,69,Orthodox,1/11/1984
http://ufcstats.com/fighter-details/42a7e90605df3c8a,Damian Stasiak,5.416666667,135,70,Orthodox,2/20/1990
http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa,Vitor Miranda,6.083333333,185,77,Orthodox,3/10/1979
http://ufcstats.com/fighter-details/917a5cb9821df261,Jeremy Kimball,6,205,72,Switch,1/3/1991
http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c,Sage Northcutt,6,170,71,Orthodox,3/1/1996
http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b,Justin Scoggins,5.583333333,125,66,Southpaw,5/2/1992
http://ufcstats.com/fighter-details/4690d47bf725fd98,Gokhan Saki,6,205,73,Orthodox,10/19/1983
http://ufcstats.com/fighter-details/683ea28a198936fe,Jay Cucciniello,5.583333333,155,,Orthodox,7/23/1986
http://ufcstats.com/fighter-details/882d62561063a927,Jamie Moyle,5.083333333,115,65,Orthodox,3/17/1989
http://ufcstats.com/fighter-details/523af801b3429015,Allan Zuniga,5.583333333,155,70,Orthodox,4/4/1992
http://ufcstats.com/fighter-details/946db8a378903cc3,Joe Giannetti,6,155,74,Southpaw,7/5/1995
http://ufcstats.com/fighter-details/472f6f6e6d962f40,Barb Honchak,5.333333333,125,65,Orthodox,8/30/1979
http://ufcstats.com/fighter-details/f75c5ca0d91b9115,Richie Smullen,5.75,155,68,Orthodox,8/17/1991
http://ufcstats.com/fighter-details/0b8d512c79b4baf3,Matt Bessette,5.833333333,145,70,Orthodox,12/28/1984
http://ufcstats.com/fighter-details/f5f6419c5f00abad,Tyler Diamond,5.583333333,145,69,Orthodox,3/18/1991
http://ufcstats.com/fighter-details/4665f9f909cd7214,Shinsho Anzai,5.583333333,170,70,Orthodox,12/1/1985
http://ufcstats.com/fighter-details/8c020156779f7888,Melinda Fabian,5.5,125,66,Orthodox,6/25/1987
http://ufcstats.com/fighter-details/5140122c3eecd307,Daichi Abe,5.916666667,170,71,Orthodox,11/27/1991
http://ufcstats.com/fighter-details/199eb7cf6ae90294,Naoki Inoue,5.75,125,71,Orthodox,6/14/1997
http://ufcstats.com/fighter-details/71002dbc1743b9a7,Felipe Arantes,5.666666667,135,73,Orthodox,2/9/1988
http://ufcstats.com/fighter-details/d50382dc0565a9e1,Viviane Pereira,5.083333333,115,63,Orthodox,8/28/1993
http://ufcstats.com/fighter-details/ec664422b22d9787,Jenel Lausa,5.416666667,125,68,Orthodox,8/1/1988
http://ufcstats.com/fighter-details/55ed59d541f8b90c,Rolando Dy,5.666666667,145,69,Orthodox,8/11/1990
http://ufcstats.com/fighter-details/bc656db347f31e19,Mike Santiago,5.833333333,145,69,Orthodox,7/28/1989
http://ufcstats.com/fighter-details/a8c9d16fe2a14d72,CM Punk,6.083333333,170,73,Orthodox,10/26/1978
http://ufcstats.com/fighter-details/ee779c43a8926d52,Rashad Evans,6,205,75,Orthodox,9/25/1979
http://ufcstats.com/fighter-details/75e5fec9f72910ef,Gleison Tibau,5.833333333,155,71,Southpaw,10/7/1983
http://ufcstats.com/fighter-details/bdcbb976816fd256,Daniel Kelly,6,185,70,Southpaw,10/31/1977
http://ufcstats.com/fighter-details/34e552520a934063,Brad Scott,6.083333333,170,76,Orthodox,6/24/1989
http://ufcstats.com/fighter-details/69f01b25dfabaf6b,Mads Burnell,5.666666667,145,69,Orthodox,3/6/1994
http://ufcstats.com/fighter-details/09f579be4520394a,Diego Rivas,5.666666667,145,69,Orthodox,11/11/1991
http://ufcstats.com/fighter-details/1b38a2b897f6209c,Felipe Silva,6,155,77,Orthodox,5/8/1984
http://ufcstats.com/fighter-details/01fcef7e3d051722,Henry Briones,5.666666667,135,69,Orthodox,10/22/1980
http://ufcstats.com/fighter-details/0ee783aa00e468f0,Vitor Belfort,6,185,74,Southpaw,4/1/1977
http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,Lyoto Machida,6.083333333,185,74,Southpaw,5/30/1978
http://ufcstats.com/fighter-details/984d15d5dc7bfcf9,James Bochnovic,6.333333333,205,81,Orthodox,2/13/1989
http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11,Alberto Mina,6,170,77,Orthodox,5/2/1982
http://ufcstats.com/fighter-details/9ccf8371fd80d45d,Luan Chagas,6,170,75,Orthodox,6/17/1993
http://ufcstats.com/fighter-details/39330403ad27c2bb,Patrick Williams,5.666666667,135,73,Orthodox,9/7/1981
http://ufcstats.com/fighter-details/907e60fd13407e1e,Bec Rawlings,5.5,125,64,Orthodox,2/11/1989
http://ufcstats.com/fighter-details/ad56b3f00ca38dfd,Mark Godbeer,6.333333333,240,77,Orthodox,11/22/1983
http://ufcstats.com/fighter-details/85ff1b9471d35238,Dmitry Sosnovskiy,6.25,240,77,Orthodox,7/6/1989
http://ufcstats.com/fighter-details/e979c76341f19b22,Tom Duquesnoy,5.583333333,135,68,Orthodox,6/21/1993
http://ufcstats.com/fighter-details/330bafba312face4,Oliver Enkamp,6,170,77,Switch,8/10/1991
http://ufcstats.com/fighter-details/f5990c11974d8e9c,Mike Pyle,6,170,74,Orthodox,9/18/1975
http://ufcstats.com/fighter-details/f50d95223751e6ca,Russell Doane,5.583333333,135,70,Orthodox,8/13/1986
http://ufcstats.com/fighter-details/544d7460b3e44393,Albert Morales,5.75,135,72,Orthodox,5/25/1991
http://ufcstats.com/fighter-details/1999ffb5cebc314f,Brian Camozzi,6.166666667,170,78,Orthodox,6/24/1991
http://ufcstats.com/fighter-details/6da99156486ed6c2,Joshua Burkman,5.833333333,170,72,Orthodox,4/10/1980
http://ufcstats.com/fighter-details/826475cc758e60e6,Rob Wilkinson,6.25,185,80,Orthodox,2/22/1992
http://ufcstats.com/fighter-details/68f6e96c5fa6e044,Jeremy Kennedy,5.916666667,145,71,Orthodox,9/16/1992
http://ufcstats.com/fighter-details/9be6020024133293,Cyril Asker,6,247,74,Orthodox,12/24/1985
http://ufcstats.com/fighter-details/d024ed963e8bf7ea,Damien Brown,5.833333333,155,68,Orthodox,12/25/1984
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,Joe Soto,5.5,135,65,Orthodox,3/22/1987
http://ufcstats.com/fighter-details/cc900af167fbedfd,Timothy Johnson,6.25,265,77,Southpaw,3/13/1985
http://ufcstats.com/fighter-details/2fee10d5cf86bfca,Maia Stevenson,5.333333333,115,62,Orthodox,3/19/1982
http://ufcstats.com/fighter-details/fa37628269132d1a,Godofredo Pepey,5.583333333,145,73,Orthodox,7/2/1987
http://ufcstats.com/fighter-details/75a6a390fd5dca46,Juliana Lima,5.416666667,115,65,Orthodox,3/15/1982
http://ufcstats.com/fighter-details/71f048adbfed5b49,Sabah Homasi,6,170,72,Orthodox,10/19/1988
http://ufcstats.com/fighter-details/b69f24c500d783e7,Francimar Barroso,6.083333333,205,75,Orthodox,2/28/1980
http://ufcstats.com/fighter-details/8a56ea383fd26e52,Galore Bofando,5.916666667,170,72,Switch,5/22/1982
http://ufcstats.com/fighter-details/04b39f4e8eb59d7c,Oluwale Bamgbose,5.916666667,185,78,Switch,8/4/1987
http://ufcstats.com/fighter-details/5866fc86183a9fb8,Erick Silva,6,170,74,Orthodox,6/21/1984
http://ufcstats.com/fighter-details/e14b5aa06eea9653,Abel Trujillo,5.666666667,155,70,Orthodox,9/18/1983
http://ufcstats.com/fighter-details/2a4200ead401a9ce,Carls John De Tomas,5.416666667,125,71,Southpaw,8/28/1996
http://ufcstats.com/fighter-details/fae67903c4fe636b,Antonio Braga Neto,6.25,185,77,Orthodox,10/29/1987
http://ufcstats.com/fighter-details/bd878a638e0e3be3,Angela Magana,5.083333333,115,65,Orthodox,8/2/1983
http://ufcstats.com/fighter-details/c7be22a47a58365a,Christina Marks,5.583333333,125,69,Orthodox,11/8/1985
http://ufcstats.com/fighter-details/404ecb2700844072,DeAnna Bennett,5.333333333,125,68,Orthodox,11/18/1984
http://ufcstats.com/fighter-details/b59037262c8fe060,Ryan Janes,6.25,185,76,Orthodox,8/22/1981
http://ufcstats.com/fighter-details/b96939f2b8d88e82,Ariel Beck,5.5,125,66,Southpaw,9/16/1990
http://ufcstats.com/fighter-details/2db0c114414d4f06,Karine Gevorgyan,5.333333333,125,63,,3/9/1989
http://ufcstats.com/fighter-details/efd2b3e9bb7965a4,Bharat Kandare,5.583333333,135,72,Orthodox,6/20/1987
http://ufcstats.com/fighter-details/05b43e0ead3df345,Kailin Curran,5.333333333,115,65,Orthodox,4/11/1991
http://ufcstats.com/fighter-details/dd12382f28296f7b,Wang Guan,5.75,145,71,Orthodox,3/14/1986
http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,Michael Bisping,6.083333333,185,75,Orthodox,2/28/1979
http://ufcstats.com/fighter-details/7dfb56f24fe5ddea,Bobby Nash,6,170,74,Orthodox,3/26/1990
http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,Will Brooks,5.833333333,155,72,Orthodox,10/8/1986
http://ufcstats.com/fighter-details/c727c7d31c50c4cf,Anthony Hamilton,6.416666667,260,76,Orthodox,4/14/1980
http://ufcstats.com/fighter-details/fcce75a25c14a804,Bojan Velickovic,6,170,76,Southpaw,12/18/1988
http://ufcstats.com/fighter-details/e9bc5748e6a76bb6,Ashkan Mokhtarian,5.5,125,67,Southpaw,9/15/1985
http://ufcstats.com/fighter-details/d761b3766e38c5db,Marcel Fortuna,6.083333333,205,74,Orthodox,10/22/1985
http://ufcstats.com/fighter-details/5e84a859c6a82288,Michel Quinones,5.833333333,155,73,Orthodox,12/22/1984
http://ufcstats.com/fighter-details/a8e6a69796280f17,Nate Marquardt,6,185,74,Orthodox,4/20/1979
http://ufcstats.com/fighter-details/0941df56f6ac954b,Johny Hendricks,5.75,185,69,Southpaw,9/12/1983
